Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
356,23.4413,22.6059,55.7327,31.3492,43.3807,26.5198,59.4330
357,23.4051,23.0103,39.6500,32.0435,46.2647,26.2909,45.6848
358,23.5386,22.7318,37.9410,24.9176,44.7998,26.4587,44.8914
359,24.0898,22.9454,40.4511,25.0397,51.2085,26.6571,43.1061
360,23.2983,23.1819,39.8636,24.8947,63.4613,26.3977,43.0145
361,23.4852,23.6244,38.8870,25.2380,45.7916,26.6724,43.4265
362,23.5920,22.9416,38.7878,24.6353,43.8232,26.4740,42.9382
363,23.5815,23.2658,38.7421,24.6506,43.9453,26.0468,43.9911
364,23.5653,23.1400,39.9475,25.4974,43.2587,25.7874,43.5791
365,23.0494,23.4184,40.1077,26.0086,43.3960,25.6043,43.2587
366,23.1361,23.3192,39.6042,25.1083,45.5017,25.7416,43.5486
